new_id,batch,sex,ssctotal,sscyear,hsctotal,hscyear,dif_ssc_hsc,dif_hsc_uni,drop_out,semester1_cgpa,semester1_fail,semester2_cgpa,semester2_fail,semester3_cgpa,semester3_fail,semester4_cgpa,semester4_fail,semester5_cgpa,semester5_fail,semester6_cgpa,semester6_fail,semester7_cgpa,semester7_fail,semester8_cgpa,semester8_fail
2054,20170,female,4.5,2014.0,4.42,2016.0,0,1,regular,1.4166666666666667,1,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0
2055,20162,male,5.0,2014.0,4.92,2016.0,0,0,dropOut,0.0,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2058,20170,female,5.0,2014.0,5.0,2016.0,0,1,regular,3.6666666666666665,0,3.6666666666666665,0,3.6666666666666665,0,3.6666666666666665,0,3.6666666666666665,0,3.6666666666666665,0,3.6666666666666665,0,3.6666666666666665,0
2061,20130,male,4.63,2010.0,4.0,2012.0,0,1,dropOut,1.6666666666666667,1,1.8026315789473684,2,2.2314814814814814,1,2.0785714285714287,2,2.176829268292683,1,2.176829268292683,0,2.176829268292683,0,2.176829268292683,0
2062,20160,male,5.0,2012.0,5.0,2014.0,0,2,regular,3.9166666666666665,0,3.8636363636363638,0,3.8958333333333335,0,3.91,0,3.91,0,3.91,0,3.91,0,3.91,0
2063,20152,male,3.69,2012.0,4.8,2014.0,0,1,regular,2.5833333333333335,0,2.625,0,1.8984375,3,2.6953125,0,2.6953125,0,2.6953125,0,2.6953125,0,2.6953125,0
2065,20151,male,5.0,2012.0,3.7,2014.0,0,1,regular,2.8333333333333335,0,3.032608695652174,0,3.15,0,2.9375,1,3.1315789473684212,0,3.1791044776119404,0,3.1791044776119404,0,3.1791044776119404,0
2068,20160,male,5.0,2013.0,4.08,2015.0,0,1,regular,3.0,0,3.102272727272727,0,3.1875,0,3.055,1,3.055,0,3.055,0,3.055,0,3.055,0
2069,20162,female,5.0,2013.0,5.0,2015.0,0,1,regular,3.9423076923076925,0,3.9423076923076925,0,3.9423076923076925,0,3.9423076923076925,0,3.9423076923076925,0,3.9423076923076925,0,3.9423076923076925,0,3.9423076923076925,0
2070,20170,male,4.63,2013.0,4.58,2015.0,0,2,regular,2.8333333333333335,0,2.8333333333333335,0,2.8333333333333335,0,2.8333333333333335,0,2.8333333333333335,0,2.8333333333333335,0,2.8333333333333335,0,2.8333333333333335,0
2071,20170,male,5.0,2014.0,4.83,2016.0,0,1,dropOut,0.0,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2077,20150,male,3.94,2011.0,3.5,2014.0,1,1,regular,3.0,0,2.852272727272727,0,2.7071428571428573,0,2.6683673469387754,0,2.49609375,1,2.4087837837837838,1,2.50974025974026,1,2.50974025974026,0
2084,20160,female,4.38,2013.0,4.58,2015.0,0,1,regular,1.5833333333333333,1,2.7083333333333335,0,2.646551724137931,0,2.66875,0,2.66875,0,2.66875,0,2.66875,0,2.66875,0
2085,20160,male,5.0,2013.0,5.0,2015.0,0,1,dropOut,0.0,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2087,20102,male,4.88,2005.0,4.2,2008.0,1,2,dropOut,3.5384615384615383,0,3.590909090909091,0,3.25,1,2.95,1,2.6547619047619047,3,2.6547619047619047,1,2.6547619047619047,0,2.6547619047619047,0
2088,20151,female,5.0,2012.0,4.1,2014.0,0,1,regular,2.8333333333333335,0,2.6931818181818183,1,2.8857142857142857,0,2.875,0,2.906779661016949,0,3.0316901408450705,0,3.0316901408450705,0,3.0316901408450705,0
2090,20151,male,4.81,2011.0,4.3,2013.0,0,2,regular,3.4166666666666665,0,3.7065217391304346,0,3.675675675675676,0,3.665,0,3.671875,0,3.6139240506329116,1,3.6139240506329116,0,3.6139240506329116,0
2091,20170,female,5.0,2014.0,4.67,2016.0,0,1,regular,2.0,1,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0
2092,20150,male,5.0,2011.0,3.8,2013.0,0,2,regular,3.5833333333333335,0,3.477272727272727,0,3.5703125,0,3.5543478260869565,0,3.5090909090909093,0,3.5,0,3.4326923076923075,0,3.4326923076923075,0
2095,20161,female,5.0,2013.0,5.0,2015.0,0,1,regular,3.9166666666666665,0,3.789473684210526,0,4.275862068965517,0,4.275862068965517,0,4.275862068965517,0,4.275862068965517,0,4.275862068965517,0,4.275862068965517,0
2096,20151,male,4.94,2011.0,4.9,2013.0,0,2,regular,3.25,1,3.2875,0,2.2916666666666665,4,3.356060606060606,0,3.375,0,3.375,0,3.375,0,3.375,0
2099,20160,female,4.99,2011.0,3.7,2013.0,0,3,regular,3.0833333333333335,0,2.9318181818181817,0,2.9583333333333335,0,2.775,0,2.775,0,2.775,0,2.775,0,2.775,0
2101,20100,female,5.0,2006.0,5.0,2008.0,0,2,dropOut,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0
2103,20160,male,5.0,2012.0,3.3,2014.0,0,2,regular,3.3333333333333335,0,2.6578947368421053,1,2.6578947368421053,0,2.6578947368421053,0,2.6578947368421053,0,2.6578947368421053,0,2.6578947368421053,0,2.6578947368421053,0
2106,20150,female,4.75,2011.0,3.8,2014.0,1,1,regular,3.5833333333333335,0,3.272727272727273,0,3.2714285714285714,0,2.984375,1,3.3275862068965516,0,3.3275862068965516,0,3.3275862068965516,0,3.3275862068965516,0
2110,20160,male,4.69,2013.0,3.25,2015.0,0,1,regular,0.8333333333333334,2,2.2884615384615383,0,1.375,4,1.375,1,1.375,0,1.375,0,1.375,0,1.375,0
2111,20151,male,4.63,2011.0,4.0,2013.0,0,2,regular,2.9166666666666665,0,2.625,1,2.6838235294117645,1,2.9404761904761907,0,2.6650943396226414,2,2.8833333333333333,0,2.8833333333333333,0,2.8833333333333333,0
2112,20160,male,4.31,2013.0,4.0,2015.0,0,1,regular,2.1666666666666665,0,2.102272727272727,1,2.5517241379310347,0,2.4038461538461537,1,2.4038461538461537,0,2.4038461538461537,0,2.4038461538461537,0,2.4038461538461537,0
2114,20162,male,4.69,2011.0,4.0,2014.0,1,2,regular,2.6666666666666665,0,3.013157894736842,0,3.013157894736842,0,3.013157894736842,0,3.013157894736842,0,3.013157894736842,0,3.013157894736842,0,3.013157894736842,0
2115,20151,male,5.0,2012.0,5.0,2014.0,0,1,dropOut,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2117,20151,male,4.25,2012.0,3.7,2014.0,0,1,regular,1.6666666666666667,1,2.486842105263158,1,3.0185185185185186,0,2.7243589743589745,1,2.882978723404255,0,2.783333333333333,1,2.783333333333333,0,2.783333333333333,0
2120,20150,male,4.56,2011.0,4.3,2013.0,0,2,regular,1.6666666666666667,1,2.25,0,2.3951612903225805,0,2.6964285714285716,0,2.7590909090909093,0,2.5760869565217392,1,2.54320987654321,1,2.54320987654321,0
2123,20162,male,5.0,2012.0,4.8,2014.0,0,2,regular,2.25,1,2.75,0,2.75,0,2.75,0,2.75,0,2.75,0,2.75,0,2.75,0
2124,20090,male,5.0,2006.0,4.5,2008.0,0,1,dropOut,2.25,0,2.0,1,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0
2125,20161,male,4.63,2013.0,4.33,2015.0,0,1,regular,1.6666666666666667,1,1.7763157894736843,2,1.86,1,1.86,0,1.86,0,1.86,0,1.86,0,1.86,0
2126,20170,male,3.75,2014.0,3.83,2016.0,0,1,regular,2.75,0,2.75,0,2.75,0,2.75,0,2.75,0,2.75,0,2.75,0,2.75,0
2127,20160,male,4.88,2013.0,4.92,2015.0,0,1,regular,3.1666666666666665,0,3.397727272727273,0,3.5902777777777777,0,3.555,0,3.555,0,3.555,0,3.555,0,3.555,0
2128,20170,male,4.56,2014.0,4.67,2016.0,0,1,regular,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0
2130,20150,male,5.0,2012.0,3.7,2014.0,0,1,regular,1.6666666666666667,1,1.2159090909090908,3,2.0,0,2.492424242424242,1,2.645348837209302,0,2.462962962962963,2,2.2723880597014925,2,2.2723880597014925,0
2132,20161,male,5.0,2013.0,3.5,2015.0,0,1,regular,2.3333333333333335,0,2.6184210526315788,0,2.875,0,2.875,0,2.875,0,2.875,0,2.875,0,2.875,0
2134,20160,female,3.44,2012.0,4.2,2015.0,1,1,regular,3.0357142857142856,0,3.0357142857142856,0,3.0357142857142856,0,3.0357142857142856,0,3.0357142857142856,0,3.0357142857142856,0,3.0357142857142856,0,3.0357142857142856,0
2136,20161,male,3.88,2013.0,3.5,2015.0,0,1,regular,3.1666666666666665,0,3.347826086956522,0,3.2916666666666665,0,3.2916666666666665,0,3.2916666666666665,0,3.2916666666666665,0,3.2916666666666665,0,3.2916666666666665,0
2138,20121,male,4.13,2009.0,3.3,2011.0,0,1,regular,0.0,3,0.6,2,1.0,2,1.0357142857142858,2,0.90625,1,0.9090909090909091,3,1.0909090909090908,3,1.0909090909090908,0
2143,20170,female,5.0,2013.0,4.5,2015.0,0,2,regular,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0
2145,20150,male,5.0,2012.0,4.0,2014.0,0,1,regular,2.9166666666666665,0,3.0568181818181817,0,3.0642857142857145,0,2.989130434782609,0,2.776315789473684,2,3.03125,0,2.9512987012987013,0,2.9512987012987013,0
2148,20151,male,4.5,2012.0,3.9,2014.0,0,1,dropOut,2.3333333333333335,0,2.3333333333333335,0,2.3333333333333335,0,2.3333333333333335,0,2.3333333333333335,0,2.3333333333333335,0,2.3333333333333335,0,2.3333333333333335,0
2152,20131,male,5.0,2009.0,5.0,2012.0,1,1,dropOut,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2153,20130,male,5.0,2009.0,3.5,2012.0,1,1,dropOut,3.0,0,2.772727272727273,0,1.967741935483871,3,1.967741935483871,0,1.967741935483871,0,1.967741935483871,0,1.967741935483871,0,1.967741935483871,0
2155,20170,male,4.69,2013.0,4.33,2015.0,0,2,regular,1.5,1,1.5,0,1.5,0,1.5,0,1.5,0,1.5,0,1.5,0,1.5,0
2156,20132,male,5.0,2009.0,4.5,2011.0,0,2,regular,2.3333333333333335,0,1.75,1,1.4,2,2.1184210526315788,1,1.4375,3,1.7096774193548387,1,1.8263888888888888,4,1.685897435897436,3
2157,20100,male,4.44,2006.0,5.0,2008.0,0,2,dropOut,3.3846153846153846,0,3.3846153846153846,0,3.3846153846153846,0,3.3846153846153846,0,3.3846153846153846,0,3.3846153846153846,0,3.3846153846153846,0,3.3846153846153846,0
2159,20150,male,5.0,2012.0,5.0,2014.0,0,1,dropOut,2.5833333333333335,0,1.2916666666666667,3,1.2916666666666667,0,1.2916666666666667,0,1.2916666666666667,0,1.2916666666666667,0,1.2916666666666667,0,1.2916666666666667,0
2161,20151,male,4.56,2012.0,3.7,2014.0,0,1,dropOut,2.0833333333333335,0,1.0416666666666667,3,1.0416666666666667,0,1.0416666666666667,0,1.0416666666666667,0,1.0416666666666667,0,1.0416666666666667,0,1.0416666666666667,0
2164,20110,male,4.38,2008.0,3.3,2010.0,0,1,dropOut,1.2884615384615385,2,0.8586956521739131,3,1.4782608695652173,2,1.3076923076923077,3,1.3076923076923077,3,1.3076923076923077,1,1.3076923076923077,0,1.3076923076923077,0
2169,20120,m,4.13,2009.0,3.1,2011.0,0,1,dropOut,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2170,20160,female,5.0,2012.0,3.8,2015.0,1,1,regular,1.4166666666666667,1,3.25,1,2.7672413793103448,1,2.4186046511627906,2,2.4186046511627906,0,2.4186046511627906,0,2.4186046511627906,0,2.4186046511627906,0
2172,20152,male,4.44,2011.0,3.2,2015.0,2,0,dropOut,0.8333333333333334,2,0.5769230769230769,4,0.5769230769230769,0,0.5769230769230769,0,0.5769230769230769,0,0.5769230769230769,0,0.5769230769230769,0,0.5769230769230769,0
2176,20152,male,4.0,2013.0,3.83,2015.0,0,0,regular,3.1666666666666665,0,2.5217391304347827,1,2.703125,1,2.7261904761904763,1,2.7261904761904763,0,2.7261904761904763,0,2.7261904761904763,0,2.7261904761904763,0
2178,20161,male,5.0,2010.0,4.5,2013.0,1,3,regular,2.4166666666666665,0,1.144736842105263,4,2.3863636363636362,0,2.3863636363636362,0,2.3863636363636362,0,2.3863636363636362,0,2.3863636363636362,0,2.3863636363636362,0
2179,20161,male,4.81,2012.0,3.9,2014.0,0,2,regular,1.5,1,2.1184210526315788,0,2.39,1,2.39,0,2.39,0,2.39,0,2.39,0,2.39,0
2182,20132,male,4.44,2011.0,3.3,2013.0,0,0,dropOut,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2184,20160,male,4.69,2013.0,4.75,2015.0,0,1,regular,2.3333333333333335,0,2.6710526315789473,0,2.7196969696969697,0,2.847826086956522,0,2.847826086956522,0,2.847826086956522,0,2.847826086956522,0,2.847826086956522,0
2185,20170,female,5.0,2013.0,5.0,2015.0,0,2,dropOut,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2186,20170,male,4.81,2014.0,4.33,2016.0,0,1,dropOut,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2189,20112,male,3.23,2008.0,3.56,2011.0,1,0,dropOut,0.275,3,0.21153846153846154,3,0.21153846153846154,1,0.21153846153846154,0,0.21153846153846154,0,0.21153846153846154,0,0.21153846153846154,0,0.21153846153846154,0
2192,20150,female,5.0,2011.0,4.5,2013.0,0,2,regular,3.6666666666666665,0,3.602272727272727,0,3.515625,0,3.55,0,3.610169491525424,0,3.6780821917808217,0,3.616477272727273,0,3.616477272727273,0
2196,20120,male,2.69,2006.0,3.3,2008.0,0,4,dropOut,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2198,20151,male,4.56,2011.0,3.3,2014.0,1,1,regular,2.6666666666666665,0,1.9318181818181819,2,2.4038461538461537,2,1.953125,4,1.953125,3,1.953125,2,1.953125,0,1.953125,0
2200,20150,female,5.0,2011.0,4.8,2013.0,0,2,regular,3.6666666666666665,0,3.6136363636363638,0,3.6458333333333335,0,3.7065217391304346,0,3.5541666666666667,0,3.5675675675675675,0,3.559659090909091,0,3.559659090909091,0
2201,20161,female,5.0,2012.0,5.0,2014.0,0,2,regular,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0
2203,20142,female,5.0,2012.0,4.4,2014.0,0,0,regular,2.4166666666666665,0,2.852272727272727,0,2.6041666666666665,1,2.78,0,2.8576923076923078,0,2.858974358974359,0,2.9761904761904763,1,3.0706521739130435,0
2204,20170,male,4.75,2014.0,5.0,2016.0,0,1,regular,1.5,1,1.5,0,1.5,0,1.5,0,1.5,0,1.5,0,1.5,0,1.5,0
2205,20170,male,4.56,2014.0,3.92,2016.0,0,1,regular,2.75,0,2.75,0,2.75,0,2.75,0,2.75,0,2.75,0,2.75,0,2.75,0
2211,20142,male,4.56,2012.0,3.7,2014.0,0,0,regular,2.5833333333333335,0,2.522727272727273,0,2.5142857142857142,0,2.5217391304347827,0,2.8026315789473686,0,2.764925373134328,0,2.7467532467532467,0,2.589673913043478,2
2213,20152,male,4.42,2012.0,4.0,2015.0,1,0,dropOut,0.6666666666666666,2,1.0,3,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0
2215,20150,female,5.0,2012.0,4.3,2014.0,0,1,dropOut,0.0,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2216,20150,male,5.0,2012.0,5.0,2014.0,0,1,regular,2.9166666666666665,0,2.3181818181818183,1,2.164285714285714,1,2.348684210526316,1,1.9833333333333334,4,1.9833333333333334,0,1.9833333333333334,0,1.9833333333333334,0
2217,20170,male,4.31,2013.0,3.42,2016.0,1,1,regular,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0
2221,20160,male,4.44,2012.0,3.4,2014.0,0,2,regular,0.75,2,1.95,1,2.347826086956522,0,2.0625,1,2.0625,0,2.0625,0,2.0625,0,2.0625,0
2223,20120,male,5.0,2008.0,4.3,2011.0,1,1,dropOut,0.0,3,0.5833333333333334,2,0.5833333333333334,1,0.5833333333333334,0,0.5833333333333334,0,0.5833333333333334,0,0.5833333333333334,0,0.5833333333333334,0
2226,20142,male,5.0,2011.0,4.7,2013.0,0,1,regular,2.4166666666666665,0,2.4886363636363638,1,2.701388888888889,0,2.76,1,2.6958333333333333,0,2.5464285714285713,1,2.651315789473684,0,2.5861111111111112,1
2227,20160,male,4.31,2013.0,3.83,2015.0,0,1,regular,0.6666666666666666,2,1.7,1,1.206896551724138,4,1.206896551724138,3,1.206896551724138,0,1.206896551724138,0,1.206896551724138,0,1.206896551724138,0
2228,20170,female,5.0,2013.0,4.5,2015.0,0,2,dropOut,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2229,20170,male,5.0,2014.0,4.17,2016.0,0,1,regular,1.75,1,1.75,0,1.75,0,1.75,0,1.75,0,1.75,0,1.75,0,1.75,0
2231,20150,male,5.0,2012.0,4.1,2014.0,0,1,regular,1.5,2,1.0,2,0.8421052631578947,3,0.8421052631578947,0,0.8421052631578947,0,0.8421052631578947,0,0.8421052631578947,0,0.8421052631578947,0
2234,20160,female,5.0,2012.0,4.6,2014.0,0,2,regular,3.0833333333333335,0,3.102272727272727,0,3.3194444444444446,0,3.275,0,3.275,0,3.275,0,3.275,0,3.275,0
2236,20151,male,5.0,2010.0,4.5,2012.0,0,3,regular,3.8333333333333335,0,3.6052631578947367,0,3.308333333333333,0,3.275,0,3.215,0,3.17578125,0,3.17578125,0,3.17578125,0
2237,20160,female,4.5,2013.0,4.0,2015.0,0,1,regular,2.5,0,2.727272727272727,0,2.951388888888889,0,2.9,0,2.9,0,2.9,0,2.9,0,2.9,0
2238,20170,male,5.0,2012.0,4.5,2015.0,1,2,regular,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0
2239,20150,male,4.38,2012.0,4.5,2014.0,0,1,regular,3.1666666666666665,0,2.4545454545454546,1,2.9609375,0,3.1444444444444444,0,3.168103448275862,0,3.177536231884058,0,3.183734939759036,0,3.183734939759036,0
2242,20151,male,4.5,2011.0,5.0,2013.0,0,2,regular,3.5,0,3.25,0,3.274193548387097,0,3.2556818181818183,0,3.3136363636363635,0,3.3125,0,3.3125,0,3.3125,0
2244,20150,male,3.94,2012.0,4.4,2014.0,0,1,dropOut,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0
2245,20142,female,4.5,2011.0,4.22,2013.0,0,1,dropOut,1.3333333333333333,1,1.3333333333333333,0,1.3333333333333333,0,1.3333333333333333,0,1.3333333333333333,0,1.3333333333333333,0,1.3333333333333333,0,1.3333333333333333,0
2246,20140,male,4.19,2010.0,3.9,2013.0,1,1,regular,1.75,1,2.6710526315789473,0,2.086206896551724,3,2.388888888888889,0,3.486111111111111,0,3.7023809523809526,0,3.2216981132075473,2,3.0450819672131146,1
2248,20122,m,5.0,2010.0,3.7,2012.0,0,0,dropOut,2.75,0,1.0961538461538463,3,0.75,3,0.6477272727272727,3,0.57,1,0.5089285714285714,4,0.5089285714285714,3,0.5089285714285714,0
2250,20161,male,5.0,2013.0,5.0,2015.0,0,1,regular,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0
2252,20161,male,4.75,2013.0,4.58,2015.0,0,1,regular,3.4166666666666665,0,3.3289473684210527,0,3.1796875,0,3.1796875,0,3.1796875,0,3.1796875,0,3.1796875,0,3.1796875,0
2257,20160,female,4.25,2013.0,3.58,2015.0,0,1,regular,2.75,0,2.75,0,2.4097222222222223,2,2.36046511627907,0,2.36046511627907,0,2.36046511627907,0,2.36046511627907,0,2.36046511627907,0
2258,20160,male,4.69,2013.0,4.08,2015.0,0,1,dropOut,0.0,3,0.0,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2259,20161,male,4.13,2013.0,3.92,2015.0,0,1,dropOut,0.8333333333333334,2,1.078125,3,1.078125,0,1.078125,0,1.078125,0,1.078125,0,1.078125,0,1.078125,0
2262,20150,female,4.63,2011.0,3.8,2013.0,0,2,regular,1.75,1,2.1136363636363638,0,2.6214285714285714,0,3.0595238095238093,0,3.0046296296296298,0,3.087121212121212,0,3.231012658227848,0,3.231012658227848,0
2263,20101,male,3.38,2007.0,3.1,2009.0,0,1,dropOut,1.625,1,1.5625,2,1.8425925925925926,2,1.8425925925925926,0,1.8425925925925926,0,1.8425925925925926,0,1.8425925925925926,0,1.8425925925925926,0
2265,20160,female,4.69,2012.0,4.8,2014.0,0,2,regular,3.3333333333333335,0,3.1818181818181817,0,3.3958333333333335,0,3.07,1,3.07,0,3.07,0,3.07,0,3.07,0
2266,20170,male,4.88,2014.0,4.81,2016.0,0,1,regular,0.6666666666666666,2,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0
2267,20170,male,5.0,2012.0,4.7,2014.0,0,3,regular,3.5833333333333335,0,3.5833333333333335,0,3.5833333333333335,0,3.5833333333333335,0,3.5833333333333335,0,3.5833333333333335,0,3.5833333333333335,0,3.5833333333333335,0
2268,20160,female,4.75,2012.0,4.9,2014.0,0,2,regular,3.6666666666666665,0,3.659090909090909,0,3.6041666666666665,0,3.415,0,3.415,0,3.415,0,3.415,0,3.415,0
2270,20152,male,4.19,2012.0,3.7,2014.0,0,1,regular,2.75,0,2.2934782608695654,1,2.787878787878788,0,2.661111111111111,0,2.3728813559322033,2,2.3728813559322033,0,2.3728813559322033,0,2.3728813559322033,0
2271,20150,female,5.0,2011.0,5.0,2013.0,0,2,regular,3.75,0,3.852272727272727,0,3.7785714285714285,0,3.7806122448979593,0,3.757936507936508,0,3.727272727272727,0,3.6793478260869565,0,3.6793478260869565,0
2272,20162,male,4.44,2013.0,3.92,2015.0,0,1,regular,1.1666666666666667,2,2.55,0,2.55,0,2.55,0,2.55,0,2.55,0,2.55,0,2.55,0
2273,20151,male,4.25,2012.0,4.4,2014.0,0,1,regular,2.1666666666666665,0,2.4886363636363638,0,2.5859375,1,2.375,2,2.489795918367347,1,2.3728070175438596,1,2.3728070175438596,0,2.3728070175438596,0
2277,20161,male,5.0,2012.0,5.0,2014.0,0,2,regular,3.5,0,3.4886363636363638,0,3.357142857142857,0,3.357142857142857,0,3.357142857142857,0,3.357142857142857,0,3.357142857142857,0,3.357142857142857,0
2286,20160,male,4.5,2013.0,4.33,2015.0,0,1,regular,3.4166666666666665,0,3.4473684210526314,0,3.330357142857143,0,3.1011904761904763,1,3.1011904761904763,0,3.1011904761904763,0,3.1011904761904763,0,3.1011904761904763,0
2287,20130,male,4.56,2009.0,3.5,2011.0,0,2,dropOut,2.5,0,2.3295454545454546,1,2.5681818181818183,1,2.6808510638297873,0,2.44672131147541,3,2.2276119402985075,2,2.2276119402985075,0,2.2276119402985075,0
2289,20160,male,4.63,2010.0,4.3,2012.0,0,4,regular,3.25,0,3.522727272727273,0,3.6458333333333335,0,3.635,0,3.635,0,3.635,0,3.635,0,3.635,0
2290,20150,male,5.0,2012.0,4.2,2014.0,0,1,regular,1.6666666666666667,1,1.8295454545454546,1,2.234375,0,2.255952380952381,1,2.410377358490566,0,2.42578125,0,2.2824675324675323,2,2.2824675324675323,0
2293,20160,male,5.0,2011.0,4.6,2013.0,0,3,regular,3.8333333333333335,0,3.715909090909091,0,3.625,0,3.435,0,3.435,0,3.435,0,3.435,0,3.435,0
2294,20151,male,3.5,2012.0,3.9,2014.0,0,1,dropOut,0.8333333333333334,2,0.5,2,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
2295,20170,male,4.19,2014.0,3.33,2016.0,0,1,regular,1.4166666666666667,1,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0
2298,20162,male,5.0,2013.0,5.0,2015.0,0,1,regular,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2304,20170,female,5.0,2013.0,4.83,2015.0,0,2,regular,3.0833333333333335,0,3.0833333333333335,0,3.0833333333333335,0,3.0833333333333335,0,3.0833333333333335,0,3.0833333333333335,0,3.0833333333333335,0,3.0833333333333335,0
2307,20152,female,4.0,2013.0,3.75,2015.0,0,0,regular,1.5,1,1.984375,1,2.4326923076923075,0,2.371212121212121,1,2.641025641025641,0,2.641025641025641,0,2.641025641025641,0,2.641025641025641,0
2308,20151,male,5.0,2012.0,4.5,2014.0,0,1,regular,2.6666666666666665,0,2.9545454545454546,0,3.15,0,3.1979166666666665,0,3.1666666666666665,0,3.2214285714285715,0,3.2214285714285715,0,3.2214285714285715,0
2309,20150,male,4.81,2012.0,4.9,2014.0,0,1,dropOut,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2315,20170,male,5.0,2014.0,4.75,2016.0,0,1,regular,2.4166666666666665,0,2.4166666666666665,0,2.4166666666666665,0,2.4166666666666665,0,2.4166666666666665,0,2.4166666666666665,0,2.4166666666666665,0,2.4166666666666665,0
2318,20160,male,4.81,2013.0,4.42,2015.0,0,1,regular,1.5833333333333333,1,2.3815789473684212,0,2.392857142857143,0,2.392857142857143,0,2.392857142857143,0,2.392857142857143,0,2.392857142857143,0,2.392857142857143,0
2319,20152,male,5.0,2012.0,5.0,2014.0,0,1,regular,3.0833333333333335,0,2.25,1,2.5689655172413794,0,2.5833333333333335,1,2.392857142857143,1,2.392857142857143,0,2.392857142857143,0,2.392857142857143,0
2320,20170,male,5.0,2014.0,5.0,2016.0,0,1,regular,2.25,0,2.25,0,2.25,0,2.25,0,2.25,0,2.25,0,2.25,0,2.25,0
2322,20170,male,5.0,2014.0,5.0,2016.0,0,1,regular,1.4166666666666667,1,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0
2323,20151,male,5.0,2012.0,4.7,2014.0,0,1,regular,2.25,0,1.8068181818181819,2,1.8068181818181819,0,1.8068181818181819,0,1.8068181818181819,0,1.8068181818181819,0,1.8068181818181819,0,1.8068181818181819,0
2324,20170,male,5.0,2010.0,3.8,2014.0,2,3,regular,3.8333333333333335,0,3.8333333333333335,0,3.8333333333333335,0,3.8333333333333335,0,3.8333333333333335,0,3.8333333333333335,0,3.8333333333333335,0,3.8333333333333335,0
2325,20162,male,4.56,2014.0,3.75,2016.0,0,0,dropOut,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2327,20161,male,4.69,2012.0,4.0,2014.0,0,2,regular,3.5833333333333335,0,3.289473684210526,0,3.4919354838709675,0,3.4919354838709675,0,3.4919354838709675,0,3.4919354838709675,0,3.4919354838709675,0,3.4919354838709675,0
